app_name,content,score,at,label_sentiment,label_topic
BIDV SmartBanking,Tuyệt vời,5,2025-12-07 10:10:39,2,
BIDV SmartBanking,"app ngu xuẩn nhất trên đời, đăng nhập quên mật khẩu không lấy lại được",1,2025-12-06 20:48:41,0,
BIDV SmartBanking,ok,4,2025-12-06 12:15:03,2,
BIDV SmartBanking,"lỗi hệ thống trong khi giao dịch khiến cho tài khoản mình bị trừ tiền còn người ta thì không nhận được tiền, đã thế còn bị chửi oan nữa . Quá cay =[[[",1,2025-12-06 10:56:54,0,
BIDV SmartBanking,đăng ký bị dán đoạn mãi chán thật,1,2025-12-06 10:42:20,0,
BIDV SmartBanking,Nay ok r cho lên 4 sao,4,2025-12-06 07:41:08,2,
BIDV SmartBanking,hay bị lỗi lm bố chuyển tiền tận 3 lần mất tong,1,2025-12-06 06:47:55,0,
BIDV SmartBanking,ok,5,2025-12-06 06:31:28,2,
BIDV SmartBanking,"tai khoang duoi 2trieu cung bi tru phi,tai khoan khong co tien cung bi tru phi, app thi moi lan dang nhap lai bat cap nhat,thoi xin bye bidv",1,2025-12-05 21:23:08,0,
BIDV SmartBanking,"ngân hàng kiểu gì vậy, nhiều lần đi mua cơm nhưbg k bank đc cũng k có tiền mặt, làm mất mặt vl, dell bao giờ bố dùng nữa",1,2025-12-05 17:43:01,0,
BIDV SmartBanking,tốt mỗi tội không có tiền,5,2025-12-05 17:06:12,2,
BIDV SmartBanking,good service,5,2025-12-05 16:09:11,2,
BIDV SmartBanking,"Good app, cho trang VayTotNhat để cho ai vay,",5,2025-12-05 15:36:47,2,
BIDV SmartBanking,"thông báo lắm vl, rác",1,2025-12-05 15:22:14,0,
BIDV SmartBanking,ứng dụng tốt,4,2025-12-05 13:29:24,2,
BIDV SmartBanking,trừ phí lung tung,1,2025-12-05 10:08:42,0,
BIDV SmartBanking,mỗi lần cập nhật phiên bản mới lại có nhiều cái bất cập.,2,2025-12-05 08:21:14,0,
BIDV SmartBanking,khi vào xem CVV trên App với máy Androi sử dụng thanh điều hướng dạng phím không thể xem được mã số chỉ khi chuyển sang thanh điều hướng dạng vuốt mới xem được,1,2025-12-05 00:31:38,0,
BIDV SmartBanking,"Tải 2 ứng dụng 2 máy, bên máy kia nhập mật khẩu mở được, bên máy này nhập mật khẩu báo không mở được. Không cho dùng cài đặt cho Android dưới 12. Rồi ứng dụng không hợp lệ để đặt lại mk. Luật lệ vô lý và phiền phức",1,2025-12-04 18:20:33,0,
BIDV SmartBanking,"Hiện tại vay nhanh gõ trang tên mình có 9tr duyệt đơn giản. Về app, cứ bắt đăng ký sinh trắc học miếc mặc dù đã liên kết VNid, mmb, thiếu tiền thì nói nha mmb",5,2025-12-04 16:22:10,2,
BIDV SmartBanking,cập nhật xong mã QR widget ko hiển thị tài khoản,4,2025-12-04 12:32:44,2,
BIDV SmartBanking,nhân viên BIDV làm việc như ông nội vậy đó đến điểm giao dịch đóng tại khoảng thì không chịu đóng cho khách hàng mà mà không đóng thẻ thì đòi thu phí đi hết 10 mấy cái chi nhân nó mới chịu đóng tai khoan cho nó nghỉ nó là ông nội mình vậy đó,1,2025-12-04 12:05:54,0,
BIDV SmartBanking,tệ tháng nào cũng bị trừ gần 100k của tôi.quá tệ,1,2025-12-04 12:03:51,0,
BIDV SmartBanking,tự trừ phí mở tài khoản mà mở hơn 1 năm,1,2025-12-04 12:01:04,0,
BIDV SmartBanking,nghĩ sao sinh viên mà đòi mức tối thiểu 10tr. ngân hàng có thật sự có suy nghĩ bth hong dạ? Bị ảo hả mà tưởng ai cũng là đại gia dạ?,1,2025-12-04 11:56:41,0,
BIDV SmartBanking,app trừ tiền phí gì lắm vậy,1,2025-12-04 11:49:44,0,
BIDV SmartBanking,tốt,5,2025-12-04 11:35:45,2,
BIDV SmartBanking,"TỆ, 100k của tôi nạp tiền điện thoại, chưa nạp qua điện thoại thành công, mà đã trừ tiền, gọi lên nhờ hỗ trợ, đã gần 1 tuần chưa thấy hồi đáp gì hết???? - có thể 100k đối với các bạn là số tiền nhỏ nhưng với người khác nó có thể được vài ngày ăn",1,2025-12-04 11:14:17,0,
BIDV SmartBanking,trừ tiền cc,1,2025-12-04 11:01:53,0,
BIDV SmartBanking,Bị trường bắt mở thẻ đóng tiền theo yêu cầu chứ ko thì ko bao giờ động vào ngân hàng này? H bắt 500k/ tháng đào đâu ra?,1,2025-12-04 07:22:08,0,
BIDV SmartBanking,"mới tham gia nhưng rất hài lòng, thao tác dễ dàng ,tiện lợi ....",5,2025-12-04 06:53:03,2,
BIDV SmartBanking,nghe nói trừ phí dịch vụ cho người nghèo sinh viên hả . hihi . láo toét,1,2025-12-04 00:52:36,0,
BIDV SmartBanking,rất ấn toàn bảo mật thuộn tiện,5,2025-12-04 00:07:06,2,
BIDV SmartBanking,tốt,5,2025-12-03 23:39:40,2,
BIDV SmartBanking,Đăng nhập đúng mk vừa đổi mà bảo sai là sao vậy:),1,2025-12-03 23:38:14,0,
BIDV SmartBanking,Ngân hàng thu phí quản lý dưới 2 triệu có khác gì cạch bỏ người dân nghèo như chúng tôi ( Trước thích dùng BIDV lắm bh thì đành thôi vậy),1,2025-12-03 20:08:02,0,
BIDV SmartBanking,Tuyệt vời,5,2025-12-03 19:50:54,2,
BIDV SmartBanking,nhap đúng mật khẩu mà vẫn kêu sai. vào quên mật khẩu lại bat ra ngân hàng để đổi mật khẩu. đang o bên nước ngoài về sao. đến chịu chac sang năm chuyển qua ngân hàng khác quá,1,2025-12-03 17:43:00,0,
BIDV SmartBanking,Dưới 2tr không dám sử dụng tk ngân hàng này nữa,1,2025-12-03 17:03:41,0,
BIDV SmartBanking,"lúc nào cập nhật cũng cực kì lâu, mất thời gian.",3,2025-12-03 16:44:54,1,
BIDV SmartBanking,App dùng rất bực.Tìm kiếm tên khách hàng ở lịch sử chuyển khoản. Cứ kéo xuống dưới tầm hơn 20 giao dịch là lỗi hiển thị tùm lum tên khách hàng khác mặc dù mình ghi rõ họ tên của 1 người khác.,1,2025-12-03 15:30:26,0,
BIDV SmartBanking,không cho đăng nhập,1,2025-12-03 14:17:59,0,
BIDV SmartBanking,"tháng ít nhất 10tr mới không bị thu phí, làm như ai cũng có 10tr trong tài khoản vậy",1,2025-12-03 14:17:37,0,
BIDV SmartBanking,giảm số dư tối thiểu đi ngân hàng ơi,2,2025-12-03 12:52:43,0,
BIDV SmartBanking,"Hiện tại cần vay nhanh, ok gõ trang tên mình có 9tr duyệt đơn giản. Về app, cứ bắt đăng ký sinh trắc học miếc mặc dù đã liên kết VNid, mmb, thiếu tiền thì nói nha mmb",5,2025-12-03 10:57:20,2,
BIDV SmartBanking,good,5,2025-12-03 10:09:11,2,
BIDV SmartBanking,Ap như. ..quay phai đăng nhập được còn 4G đăng nhập mãi không vào,1,2025-12-03 08:25:15,0,
BIDV SmartBanking,rất tốt,5,2025-12-03 06:03:19,2,
BIDV SmartBanking,"ứng dụng sắp xếp trong banking kém,tôi kô hài lòng,tìm kiếm khó",2,2025-12-03 04:50:45,0,
BIDV SmartBanking,toàn cập nhật trả được tích sự gì vào đăng lâu hơn các app khác,1,2025-12-03 00:21:18,0,
BIDV SmartBanking,chua duoc ma vui vr j,1,2025-12-02 22:13:42,0,
BIDV SmartBanking,trừ tiền toàn lí do tào lao,1,2025-12-02 19:18:08,0,
BIDV SmartBanking,Không đáng 1 sao... suốt ngày yêu cầu đổi mật khẩu.,1,2025-12-02 19:15:33,0,
BIDV SmartBanking,được3và được biết thêm,5,2025-12-02 18:59:06,2,
BIDV SmartBanking,ve ri gút babe à BIDV o ssssss kê,5,2025-12-02 18:47:29,2,
BIDV SmartBanking,"trải nghiệm mượt mà,bảo mật cao",5,2025-12-02 18:44:19,2,
BIDV SmartBanking,tốt,4,2025-12-02 18:01:44,2,
BIDV SmartBanking,rườm rà,1,2025-12-02 18:01:03,0,
BIDV SmartBanking,chim đường được,5,2025-12-02 13:02:15,2,
BIDV SmartBanking,Tệ,1,2025-12-02 10:25:42,0,
BIDV SmartBanking,Còn ko cho phép cấp lại mật khẩu trên onlive tôi không chấp nhận được,1,2025-12-02 08:51:43,0,
BIDV SmartBanking,"Đăng ký online tới phần quét khuôn mặt thì không hợp lệ. Ra ngân hàng thì chi nhánh này kêu chạy qua chi nhánh khác xa hơn, cũng làm theo. Tới chỗ thì kêu đợi mật khẩu gửi qua tin nhắn. Đợi cả tuần dell thấy cái tin nhắn nào, tại cty bắt đk ngân hàng này, không thì không bao giờ xài ngân hàng này.",1,2025-12-02 06:17:34,0,
BIDV SmartBanking,"theo mình suy nghĩ lại vẫn thấy ngân hàng ổn áp , đảm bảo khá tốt nhá mọi cũng lên trải nghiệm BIDV nhé 😄",5,2025-12-02 05:52:51,2,
BIDV SmartBanking,loll nào làm app ngu vãi xác minh khuôn mặt để đăng kí dell đc xàm loll vãi xác minh lần một r lần 2 thì ko đc ????????,1,2025-12-02 02:14:15,0,
BIDV SmartBanking,"cứ bắt đăng ký sinh trắc học miếc mặc dù đã liên kết VNid, mmb, thiếu tiền thì nói nha mmb",1,2025-12-01 22:35:02,0,
BIDV SmartBanking,"tệ, cực tệ",1,2025-12-01 19:24:31,0,
BIDV SmartBanking,rồi mặt kểu gì lên app bảo k phải đâu có phẩu thật đâu kêu k giống,1,2025-12-01 16:55:49,0,
BIDV SmartBanking,"Không 🙂‍↔️ chỉ Eximbank và VIB, nhiều ngân hàng khác cũng thu phí quản lý tài khoản theo điều kiện số dư. Tại BIDV, theo biểu phí từ 10/5, tài khoản thanh toán có 🙂‍↕️ số dư bình quân dưới 2 triệu đồng bị thu 5.000 đồng/tháng; từ 2 - dưới 10 triệu đồng thu 3.000 đồng/tháng; từ 10 triệu đồng trở lên được miễn phí.",3,2025-12-01 13:13:13,1,
BIDV SmartBanking,tải xong méo chó vào ứng dụng? thế dùng làm mẹ gì nx?,1,2025-12-01 13:03:48,0,
BIDV SmartBanking,ok,5,2025-12-01 12:56:34,2,
BIDV SmartBanking,ok,5,2025-12-01 09:29:18,2,
BIDV SmartBanking,"mới đky tài khoản onl , nhưng không có phần mật khẩu mã pin muốn đăng nhập thì đăng nhập kiểu gì ??? vào quên mật khẩu thì báo nhập sai thông tin.",2,2025-11-30 22:43:36,0,
BIDV SmartBanking,số dt chưa đăng ký lần nào. cứ báo lỗi quá số lần đăng ký quy định. chuối quá,1,2025-11-30 18:30:16,0,
BIDV SmartBanking,👍,5,2025-11-30 17:21:05,2,
BIDV SmartBanking,"Xin día, ứng dụng nhanh, nhiều ưu đãi, chế độ tốt cho người dùng.",5,2025-11-30 15:21:47,2,
BIDV SmartBanking,ok,5,2025-11-30 13:56:57,2,
BIDV SmartBanking,"Mình đã dùng từ 2014 lúc đi học đại học đến giờ đi làm cty vẫn dùng nhận lương, ngân hàng tốt, app tốt, k bỏ được dù có nhiều app ngân hàng khác vẫn thấy BIDV là số 1",5,2025-11-30 10:47:17,2,
BIDV SmartBanking,"rất tốt, chạy nhanh",5,2025-11-30 05:23:57,2,
BIDV SmartBanking,ok lắm,4,2025-11-30 04:35:24,2,
BIDV SmartBanking,đã đến ngân hàng cập nhật CCCD trước 15 ngày. Mà vẫn bị khóa thẻ do hết hạn CCCD. Chắc phải cập nhật CCCD trước 6 tháng nó mới không khóa thẻ hay sao.,1,2025-11-29 21:26:46,0,
BIDV SmartBanking,"rất hay lỗi chuyển tiền mãi bên thụ hưởng không thấy đâu, yêu cầu hoàn thì mất thêm phí xong cuối cùng vẫn phải chờ đến sang tuần mới được duyệt trong khi đang có việc gấp, mất tgian vc",1,2025-11-29 20:45:54,0,
BIDV SmartBanking,Không thể liên kết với VNeID sau khi làm thẻ căn cước mới,1,2025-11-29 18:51:54,0,
BIDV SmartBanking,ok,4,2025-11-29 18:18:35,2,
BIDV SmartBanking,"có cái đổi mã pin thôi mà cũng phiền phức, mã pin nhập đúng mã pin rồi mà vẫn bị khóa, đ hiểu",1,2025-11-29 13:42:32,0,
BIDV SmartBanking,ngân hàng chuẩn luôn nhưng nhân viên nhiệt tình kể cả mình cũng chỉ là xe ôm cũng tiếp đón lịch sự cho 5 sao nhé,5,2025-11-29 11:48:44,2,
BIDV SmartBanking,trải nghiệm tốt k mất phí,5,2025-11-29 08:16:47,2,
BIDV SmartBanking,ok,4,2025-11-29 04:43:20,2,
BIDV SmartBanking,bảo trì quá nhiều,1,2025-11-28 22:02:13,0,
BIDV SmartBanking,"dịch vụ tốt, k mất phí hàng tháng,dc lãi vài nghìn hàng tháng",5,2025-11-28 20:07:57,2,
BIDV SmartBanking,ngân hàng đáng dùng mỗi tội cứ chuyển tiền là phải cài mk màn hình dù chỉ chuyển có mấy k,5,2025-11-28 17:44:10,2,
BIDV SmartBanking,"Giao diện bất tiện, nhiều lỗi giao dịch, lỗi mạng",1,2025-11-28 13:48:15,0,
BIDV SmartBanking,cập nhập xog k vào đc là sao,1,2025-11-28 12:13:01,0,
BIDV SmartBanking,rất tốt,5,2025-11-28 11:48:25,2,
BIDV SmartBanking,"ngân hàng suất ngày cập nhật, đôi lúc làm lỡ thời gian , cập nhật suất bực cả mình",4,2025-11-28 11:37:33,2,
BIDV SmartBanking,sử dụng oki lắm,5,2025-11-28 11:33:39,2,
BIDV SmartBanking,"27/11/25: bị trừ tiền trong tài khoản vì phí qltk mặc dù lâu rồi không dùng tới chắc chuyển qua mbbank quá, 28/11/25: tệ quá ko dùng tận 8 tháng vì bị khoá smartbanking, nay tháng 11 bị trừ 44k(5.500đ/1tháng) phí qltk trong khi không có dùng đến dịch vụ mà còn bị khoá app từ 8 tháng trước, rồi bị âm nợ mắc địch thiệt chứ, người ta không dùng 1 thàng thì tạm ngưng tài khoản luôn đi, cả đời tôi chưa biết thiếu nợ ai là gì nay BIDV làm thấy mắc địch quá đi, như cái quần...",2,2025-11-28 09:55:20,0,
BIDV SmartBanking,ok,5,2025-11-28 09:27:17,2,
BIDV SmartBanking,ok,5,2025-11-28 09:10:04,2,
BIDV SmartBanking,thanh toán dịch vụ. thì chậm lâu lâu còn bị khoá mật khẩu không nguyên nhân nữa ra chi nhánh nhiều lần mở lại rồi mà vẫn bị như cũ nhiều lúc đang cần chuyển số tiền lớn mà đăng nhập đúng mk rồi mà app vẫn báo là sai cay thực sự,2,2025-11-28 08:55:36,0,
BIDV SmartBanking,Giao diện mới rất đẹp và tiện dụng nhưng em góp ý logo ứng dụng nên chuyển về hình cũ tại em thấy nó hơi khó nhìn (ý kiến cá nhân),2,2025-11-28 08:03:24,0,
BIDV SmartBanking,rất hiệu lực tốt,5,2025-11-28 04:15:00,2,
BIDV SmartBanking,"Nửa đêm đăng nhập ngồi chờ nửa tiếng không nhận được mã OTP :))) xong đến khi không cần đăng nhập nữa rồi thì khủng bố gửi một ề tin nhắn đến, chịu hẳn",1,2025-11-28 00:29:31,0,
BIDV SmartBanking,ok,5,2025-11-27 22:01:38,2,
BIDV SmartBanking,Qr trên app tự dưng xuất hiện hình bông hoa ở góc làm khách không quét mã được,1,2025-11-27 20:08:45,0,
BIDV SmartBanking,"Nhập mật khẩu sai 5 lần, nhấn xin cấp lại mật khẩu lại không cho, sinh ra nút xin cấp lại mật khẩu chỉ để làm cảnh, lại phải ra trực tiếp ngân hàng rất phiền, những người không có thời gian thì phải biết làm như thế nào? Thứ bảy chủ nhật không ai làm thì cập nhập cái app linh hoạt lên để người khác đỡ tốn thời gian",1,2025-11-27 18:41:44,0,
BIDV SmartBanking,"quá tệ ,trừ tiền vô lý , bài đánh giá 1 sao của khách xóa luôn , cho 1 sao là hời rồi đáng nhẽ k dc sao nào",1,2025-11-27 17:58:31,0,
BIDV SmartBanking,nhập mk chuyển tiền số nhảy loạn xạ rất khó nhập,1,2025-11-27 12:55:12,0,
BIDV SmartBanking,"🙏 Trong khi các ngân hàng khác thả số dư tự động sinh lời từ 1k.... BIDV vẫn tính phí quản lí tài khoản, 1k vẫn thu. Thua",1,2025-11-27 12:29:57,0,
BIDV SmartBanking,"bidv cần xem xét lại đơn vị vận chuyển , shiper vứt thẻ của khách hàng , k giao thẻ đến nhà , xong báo lại là đã giao hàng , đến khi yêu cầu chứng cứ giao thì bảo là tự đi mà liên hệ với đối tác ship hàng , đơn vị vận chuyển nên nghỉ việc , ngày 24/11 /2025 gọi lên tổng đài phản ánh 1 lần , lần 2 là 26/11/2025",5,2025-11-26 22:16:50,2,
BIDV SmartBanking,tôi vừa đang ky xong nhưng kg có mat khẩu tôi vào kiểu gì bây giờ,1,2025-11-26 20:40:25,0,
BIDV SmartBanking,app quá tệ đổi mật khẩu nhập đúng thông tin nhưng không đổi được mật khẩu,1,2025-11-26 16:53:12,0,
BIDV SmartBanking,bỏ yêu số dư 50.000vnd dùm cái đi ;))),1,2025-11-26 11:46:31,0,
BIDV SmartBanking,nhà trường nói đki tài khoản đc 30k mà chưa nhận được đồng nào hết,1,2025-11-26 06:57:08,0,
BIDV SmartBanking,lỗi không thanh toán đc dịch vụ,1,2025-11-25 21:56:31,0,
BIDV SmartBanking,"app như lol, tư vấn viên gọi thì k nghe máy, tốn tiền",1,2025-11-25 21:26:55,0,
BIDV SmartBanking,ok,5,2025-11-25 18:12:47,2,
BIDV SmartBanking,ok,5,2025-11-25 15:00:23,2,
BIDV SmartBanking,"ứng dụng sử lý thông tin khách hàng rất tệ , làm xong 2_3 lần đã xác nhận nhưng xong r lại quay về trạng thái cũ , do yêu cầu của ngkh thôi ,chứ đời nào muốn dùng ứng dụng này =)) tệ hơn all app từng xài",1,2025-11-25 14:10:44,0,
BIDV SmartBanking,mong ứng dụng làm cho nó đơn giản dễ đăng nhập nhanh bảo mật tốt và ít lỗi lại là ok,5,2025-11-25 00:52:29,2,
BIDV SmartBanking,ko tạo đc ngân hàng,1,2025-11-24 21:52:19,0,
BIDV SmartBanking,không đổi đc ảnh avt 🥹😭,3,2025-11-24 21:01:05,1,
BIDV SmartBanking,hài lòng,5,2025-11-24 20:51:14,2,
BIDV SmartBanking,dạo này bị cgi mà lỗi dữ v tr💔,3,2025-11-24 15:04:33,1,
BIDV SmartBanking,lỗi ko nhận được tiền,1,2025-11-24 12:35:52,0,
BIDV SmartBanking,quá tuyệt vời nhất quả đất,3,2025-11-24 05:14:13,1,
Agribank Plus,chuyển tiền cá nhân mà mất tiền oan vậy hệ thống phụ vụ kiểu gì đấy 20k ko phải là nhiểu nhưng mất oan thì phải hỏi hệ thống ngân hàng làm ăn như nào mà lại kiểm tra thì đã chuyển tiền nhưng tài khoản lại không thấy thông báo vô xem thì tiền không vào mà còn bị trừ là sao ????,1,2025-12-21 21:58:44,0,
Agribank Plus,quá tệ,1,2025-12-21 11:51:45,0,
Agribank Plus,"đăng nhập thì lâu thôi nhé , bắt chờ rồi nói bị lỗi? muốn chuyển tiền cũng không được",1,2025-12-21 08:07:45,0,
Agribank Plus,chất lượng quá kém lỗi chồng lỗi,1,2025-12-21 07:13:04,0,
Agribank Plus,"Tiền để trong tk, chuyển qua aribank pluss thì ko thông báo, số dư vẫn i nguyên ko giao dịch đc",1,2025-12-20 21:56:52,0,
Agribank Plus,máy cũ bị bể màn hình mua máy mới tải lại banking nhưng không được hổ trợ bất phải gỡ bỏ máy kìa nó bể hư rồi lấy đâu gỡ.quá tệ,1,2025-12-20 21:48:15,0,
Agribank Plus,"Liên tục lỗi vào thứ 7 và chủ nhật, không chuyển khoản được.",1,2025-12-20 21:36:30,0,
Agribank Plus,chuyển khoản vãi,1,2025-12-20 21:26:01,0,
Agribank Plus,ngân hàng như cc,1,2025-12-20 20:11:15,0,
Agribank Plus,không chuyển tiền được báo lỗi liên tục chuyển tiền sang ngân hàng khác mà nó cứ nói không đủ số dư trong khi tôi chuyển có 80k mà tài khoản còn tận 1 triệu,1,2025-12-20 19:44:23,0,
Agribank Plus,"đề nghị bổ sung cho phép lưu tài khoản người cần chuyển, do hay chuyển. có danh bạ. giảm đc nhiều thao tác nhập",3,2025-12-20 18:02:16,1,
Agribank Plus,sao mình đăng ký mà không gửi mã otp về sdt thì làm sao có mã mà nhập,1,2025-12-20 13:29:37,0,
Agribank Plus,hay lỗi đang vội mà không đăng nhập được phí thì cao,1,2025-12-20 11:27:20,0,
Agribank Plus,"Tối ngày lỗi lỗi lôi, vào không được, không dùng tiền được luôn, rồi chết đói luôn.",1,2025-12-20 09:49:24,0,
Agribank Plus,chúc Agribank ngày càng phát triển tốt,5,2025-12-20 07:25:30,2,
Agribank Plus,sài riết đi không thấy lịch sử giao dịch luôn. chẳng biết ai gửi ai nhận,1,2025-12-20 05:53:37,0,
Agribank Plus,"app quá tệ, nhập số đt mà k bấm tiếp tục dc, chịu",1,2025-12-19 19:43:46,0,
Agribank Plus,lỗi,3,2025-12-19 19:38:57,1,
Agribank Plus,samsung A22 5G đăng ký tài khoản app mà lại báo thiết bị ko hỗ trợ sinh trắc học ?? ngân hàng nào cũng đky đc mà có mỗi agri này là ko được ? yêu cầu được giải thích về vấn đề này,1,2025-12-19 18:44:02,0,
Agribank Plus,"banking phục vụ mua bán hàng ngày thì thông báo biến động số dư là vô cùng quan trọng. thông báo phải tức thì ko đc chậm trễ. phải như vậy mới thuận tiện và thay thế tiền mặt. mua bán tiền chao cháo múc, ko nhận đc thông báo thì mua bán kiểu gì",1,2025-12-19 10:35:03,0,
Agribank Plus,"nhân viên như qq, ép người ta mua bảo hiểm để chạy kpi, mua xong thì ko hướng dẫn, làm ko tới nơi tới chốn",1,2025-12-19 10:21:22,0,
Agribank Plus,không biết app sao mà đăng nhập mãi không được,2,2025-12-19 07:24:39,0,
Agribank Plus,"lỗi otp rất nhiều, có cập nhật sinh trắc thôi cũng lỗi, lại còn khóa đăng nhập nữa🤦 làm ơn sửa đi ạ",1,2025-12-18 22:53:33,0,
Agribank Plus,"không xác thực được sinh trắc học à, ứng dụng kiểu gì vậy 😕",1,2025-12-18 22:39:29,0,
Agribank Plus,tốt lắm nhé,3,2025-12-18 22:04:02,1,
Agribank Plus,"không biết trừ tiền gì luôn, app không có gửi 1 cái thông báo nào về khoản trừ tiền trong tài khoản cho người dùng, vừa làm thẻ chưa đc 1 tháng, chỉ tải ứng dụng app, không sử dụng sms, mà nảy vào app thấy trừ hơn 41.000đ, không biết bị trừ khoản gì cả. Đề nghị app ngân hàng nên gửi thông báo trên app cho người về khoản trừ tiền vì sử dụng dịch vụ gì, chứ trừ không không như này, hoảng thật.",1,2025-12-18 17:13:22,0,
Agribank Plus,ngân hàng như cc mỗi lần đăng nhập là mỗi lần xác thực gương mặt dẹp mẹ luôn đi xác thực cc,1,2025-12-18 14:23:05,0,
Agribank Plus,"tiền thì mất ko rõ nguyên nhân, sao kê ko đc kiểm tra đi , kiểm tra lại vẫn ko bt vì sao lại mất dù ko chuyển rút cho ai",1,2025-12-18 13:04:19,0,
Agribank Plus,ok,5,2025-12-18 11:06:33,2,
Agribank Plus,tuuệt vờt,5,2025-12-18 04:35:37,2,
Agribank Plus,nhờ ng khác chuyển tiền vào giờ đêm ko đc,1,2025-12-17 21:53:58,0,
Agribank Plus,Agribank dạo gần đây hút máu ghê lắm. thu đủ thứ loại phí,1,2025-12-17 18:10:04,0,
Agribank Plus,hài lòng,5,2025-12-17 17:47:25,2,
Agribank Plus,"app vô lý thật sự , tự động trừ 55.000 thu phí gì chả hiểu",1,2025-12-17 11:24:23,0,
Agribank Plus,5 star,5,2025-12-17 10:51:36,2,
Agribank Plus,rất tốt,5,2025-12-17 07:48:59,2,
Agribank Plus,không không đổi mk cho ngta làm gì giò k nhớ mk voi hãm,2,2025-12-17 00:09:03,0,
Agribank Plus,trải nghiệm tốt,5,2025-12-16 23:38:52,2,
Agribank Plus,k vào ứng dụng đc vào thì báo bị sai mk,2,2025-12-16 22:28:11,0,
Agribank Plus,5 sao,5,2025-12-16 16:05:22,2,
Agribank Plus,thẻ lúc nào cũng lỗi ae nên đổi qua ngân hàng khác,1,2025-12-16 15:08:54,0,
Agribank Plus,tiền đã chuyển vô thẻ nhưng chưa nhận đc,2,2025-12-16 14:42:09,0,
Agribank Plus,Ngân hàng lớn mà cái app làm ăn quá chán.,1,2025-12-16 13:23:13,0,
Agribank Plus,mục đóng bhyt không tìm thấy,3,2025-12-16 11:29:13,1,
Agribank Plus,vui vẻ,5,2025-12-16 10:25:16,2,
Agribank Plus,mình dùng cũng tốt,5,2025-12-16 09:09:31,2,
Agribank Plus,ngu,1,2025-12-15 22:49:52,0,
Agribank Plus,"Quét NFC tại nhà mà app thông báo lỗi, mặc dù đã làm đúng quy trình, tôi nói thật 1 điều đã ra cái quét NFC sinh trắc học rồi thì làm ơn sửa lỗi dùm cái, quét đã nhận diện thành công rồi còn báo lỗi, mất công đi làm xa còn về chỗ đăng ký thẻ để đăng ký lại sinh trắc học.",1,2025-12-15 16:51:26,0,
Agribank Plus,"Bảo trì miết , mà còn lâu nữa chứ",1,2025-12-15 15:40:46,0,
Agribank Plus,ko gửi mã OTP sao chuyển tiền?,1,2025-12-15 13:47:29,0,
Agribank Plus,coi cái ngân hàng bị sao á ! Đi rút tiền thì nhập otp cái báo sai trong khi về nhập lại cái otp đó trên app thì đúng cái khoá luôn thẻ của người ta,1,2025-12-15 11:48:11,0,
Agribank Plus,"app rất là tệ, thỉnh thoảng bị trừ tiền mà không hiểu tại sao mà cũng không có thông báo, không đăng ký ott là cũng không thèm thông báo trên app về giao dịch, nói chung là rất tệ",1,2025-12-15 09:50:06,0,
Agribank Plus,tốt,5,2025-12-15 08:49:39,2,
Agribank Plus,"dịch vụ tệ hại, tiền thì trừ đều đều ? đánh giá thì đánh giá, thay đổi thì không có càng ngày càng đểu.",1,2025-12-14 21:35:27,0,
Agribank Plus,Khuyên thật ai có ý định sài ngân hàng này thì bỏ đi càng sài càng cọc,1,2025-12-14 21:24:44,0,
Agribank Plus,"rút trên cày ATM thi trừ tiền , nhưng mà chả thấy tiền đâu ..... app và ngân hàng kiểu gì vậy ,gọi thi chục cuộc thi ko bắt máy 🤬",1,2025-12-14 11:44:19,0,
Agribank Plus,Mua gói data 110k 36gb mà sài 30 phút xem youtube mà hết mẹ dung lượng 1ngày 😡,1,2025-12-14 09:22:05,0,
Agribank Plus,"App quá tệ , đi rút tiền trên cây atm tiền thì trừ rồi , mà chả thấy tiền đâu , cứ giao dịch không thành công 👎",1,2025-12-14 05:18:27,0,
Agribank Plus,"1. Chuyển tiền chậm - chuyển qua tài khoản người cùng nhà cùng ngân hàng. tiền đã trừ hôm sau bên kia mới nhận. 2. Số dư ko đủ - trong khi TK còn 1triệu nhưng chuyển 300k thì báo SD ko đủ, nhưng chuyển sang TK plus xong chuyển thì đc. 3. Quên mật khẩu - mình sài vân tay đến khi đăng nhập máy khác thì quên MK, mình chọn quên MK điền đủ thông tin thì báo ""chưa cài đặt cấp lại MK"" nhưng khi vào mục đó bật lên thì lại bắt nhập MK. ( muốn lấy lại MK thì phải nhớ MK ) cuối cùng ra chi nhánh. Tệệệ.",1,2025-12-13 14:31:18,0,
Agribank Plus,tuyệt vời,5,2025-12-13 10:45:12,2,
Agribank Plus,"không định cho đánh giá tệ đến vậy đâu nhma hqua mình đặt grab sau đó hủy chuyến, bank trừ tiền mình, mình nghĩ qua hsau chắc bù lại thôi nhma không, mà ngộ cái phần thanh toán giao dịch một bên trừ một bên không nhưng tiền trong tkhoan vẫn đang ở mức trừ, giải thích chút i bank ơi, trừ gần trăm ngàn lận 🤡",1,2025-12-13 10:04:46,0,
Agribank Plus,khong gửi tn tài khoản ở tin nhắn,1,2025-12-12 20:51:26,0,
Agribank Plus,hệ thống dịch vụ quá yếu kém,1,2025-12-12 10:50:06,0,
